ID,租金,面积,房型,板块,朝向,rent
LF1713025553184849920,1800,86.65,2,夏威夷商圈,南 北,20.773225620311596
LF1714163046273777664,2450,125.0,3,夏威夷商圈,南 北,19.6
LF1714227593042984960,1900,122.0,3,夏威夷商圈,南 北,15.573770491803279
LF1715276613567905792,1600,94.0,2,夏威夷商圈,南,17.02127659574468
LF1709425428134887424,1500,83.7,2,夏威夷商圈,南 北,17.921146953405017
LF1709502413561397248,1700,88.0,2,夏威夷商圈,南 北,19.318181818181817
LF1709849555727548416,1500,95.0,2,夏威夷商圈,南,15.789473684210526
LF1694561173006974976,1600,96.0,2,夏威夷商圈,南 北,16.666666666666668
LF1698205036724617216,1950,88.0,2,夏威夷商圈,南 北,22.15909090909091
LF1699311189265219584,2000,93.4,2,夏威夷商圈,南,21.41327623126338
LF1699694417880809472,2300,89.0,2,夏威夷商圈,南,25.84269662921348
LF1695698282539384832,1750,88.0,2,夏威夷商圈,南 北,19.886363636363637
LF1718833846109077504,1400,57.0,1,夏威夷商圈,南,24.56140350877193
LF1716775397489639424,1500,57.0,1,夏威夷商圈,南,26.31578947368421
LF1718153302618669056,1600,90.0,2,夏威夷商圈,南,17.77777777777778
LF1712441716788690944,2000,89.0,2,夏威夷商圈,南,22.471910112359552
LF1709475306001137664,1400,57.0,1,夏威夷商圈,南,24.56140350877193
LF1700371611166703616,1800,89.0,3,夏威夷商圈,南 北,20.224719101123597
LF1700377272118149120,1050,40.21,1,夏威夷商圈,南,26.112907237005718
LF1700467688574287872,1500,86.0,2,夏威夷商圈,南,17.441860465116278
LF1701461955593633792,1600,76.79,2,夏威夷商圈,西南,20.83604636020315
LF1704716746218274816,1600,89.0,2,夏威夷商圈,南,17.97752808988764
LF2895456892383920128,1800,78.0,2,夏威夷商圈,南,23.076923076923077
LF1638402186717167616,2000,86.56,2,夏威夷商圈,西南,23.10536044362292
LF1718625892139270144,1700,87.51,2,夏威夷商圈,南,19.426351274140096
LF1688210926542520320,1800,88.81,2,夏威夷商圈,南 北,20.267987839207297
LF1688409997974700032,1300,61.0,1,夏威夷商圈,东北,21.311475409836067
LF1693087685914132480,1800,88.02,2,夏威夷商圈,南 北,20.449897750511248
LF1707973253802229760,1500,82.0,2,夏威夷商圈,南 北,18.29268292682927
LF1708007986447777792,2500,125.6,3,夏威夷商圈,南 北,19.904458598726116
LF1708039083281874944,2800,128.0,3,夏威夷商圈,南 北,21.875
LF1636289982349967360,1800,89.0,2,夏威夷商圈,东南,20.224719101123597
LF1637011505884954624,1400,57.0,1,夏威夷商圈,南,24.56140350877193
LF1614486065089871872,1100,52.15,1,夏威夷商圈,南,21.093000958772773
LF1616804430500331520,1250,57.03,1,夏威夷商圈,南,21.918288620024548
LF1618478550392766464,2100,88.0,2,夏威夷商圈,南 北,23.863636363636363
LF1627596094873534464,2400,126.47,3,夏威夷商圈,南 北,18.97683245038349
LF1627573248801636352,1200,85.51,2,夏威夷商圈,南,14.033446380540287
LF1641073508354097152,1900,103.03,2,夏威夷商圈,南 北,18.441230709502086
LF1641020206383890432,1800,96.4,2,夏威夷商圈,南,18.67219917012448
LF1641993261780303872,2600,126.47,3,夏威夷商圈,南 北,20.558235154582114
LF1642456023958552576,2300,89.0,2,夏威夷商圈,南 北,25.84269662921348
LF1642871732639367168,1800,86.63,2,夏威夷商圈,南 北,20.77802147062219
LF1643222999987388416,1600,78.0,2,夏威夷商圈,南 西 北,20.512820512820515
LF1643483537363435520,1100,88.49,2,夏威夷商圈,南 北,12.430783139337779
LF1643829526062432256,1700,88.0,2,夏威夷商圈,南 北,19.318181818181817
LF1644617708521652224,1400,56.0,1,夏威夷商圈,南,25.0
LF1628247113764700160,1800,94.0,2,夏威夷商圈,南 北,19.148936170212767
LF1629402034979471360,1300,54.0,1,夏威夷商圈,南,24.074074074074073
LF1629365491099238400,1400,89.0,2,夏威夷商圈,南,15.730337078651685
LF1630429421355663360,15000,244.45,4,夏威夷商圈,南 北,61.36224176723257
LF1683093695311642624,1300,88.02,2,燕顺路西商圈,南 北,14.769370597591458
LF1680439255920279552,1000,56.98,1,燕顺路西商圈,南,17.55001755001755
LF1704040640813203456,1500,89.0,2,燕顺路西商圈,东北,16.853932584269664
LF2894103516966551552,1100,66.0,3,燕顺路西商圈,东南,16.666666666666668
LF1577615356510339072,1000,52.94,1,燕顺路西商圈,西,18.889308651303363
LF1700422599453966336,1800,86.0,2,燕顺路西商圈,南,20.930232558139537
LF1702977567331450880,1500,96.74,2,燕顺路西商圈,南,15.50547860243953
LF1710868289091010560,1500,82.95,2,燕顺路西商圈,西南,18.083182640144663
LF1686698441457008640,1300,61.44,1,燕顺路西商圈,北,21.158854166666668
LF1686266673117528064,1700,89.0,2,燕顺路西商圈,南,19.10112359550562
LF1670378984166129664,1400,69.0,1,燕顺路西商圈,北,20.28985507246377
LF1684560526467661824,1600,97.0,2,燕顺路西商圈,南 北,16.49484536082474
LF1602174802481643520,2400,119.89,3,燕顺路西商圈,南 北,20.018350154308116
LF1710139170107686912,1500,84.67,2,燕顺路西商圈,东南,17.715837959135467
LF1682595563050106880,700,102.74,2,燕顺路西商圈,南 北,6.813315164492895
LF1700040237893287936,3600,109.85,3,燕顺路西商圈,南 北,32.771961766044605
LF1701584391626555392,1700,86.0,2,燕顺路西商圈,南,19.767441860465116
LF2767986315910709248,2200,127.74,3,燕顺路西商圈,南 北,17.222483168936904
LF1668167543635836928,1400,98.41,2,燕顺路西商圈,南 北,14.22619652474342
LF1696414451466502144,2100,89.92,2,燕顺路西商圈,东南,23.35409252669039
LF1693189437590077440,1100,40.0,1,燕顺路西商圈,东 西北,27.5
LF1633315023436644352,2400,134.18,3,燕顺路西商圈,南 北,17.886421225219852
LF1696857851089125376,1100,67.36,1,燕顺路西商圈,西,16.33016627078385
LF2817186367686049792,1000,76.96,2,燕顺路西商圈,南,12.993762993762996
LF1624241535631491072,1900,121.78,3,燕顺路西商圈,南 北,15.601905074724913
LF1625122192062676992,2300,125.0,3,燕顺路西商圈,南 西北,18.4
LF1646368666561806336,1600,89.0,2,燕顺路西商圈,南,17.97752808988764
LF1682357308971024384,2200,124.43,3,燕顺路西商圈,南 北,17.6806236438158
LF1696751880169848832,1300,103.0,2,燕顺路西商圈,南,12.62135922330097
LF1607003779415146496,1500,83.93,2,燕顺路西商圈,南,17.87203622066007
LF1673252479136956416,1200,72.0,1,燕顺路西商圈,南 西北,16.666666666666668
LF1592839102745542656,1000,40.98,1,燕顺路西商圈,北,24.40214738897023
LF1649345180026798080,1300,68.0,1,燕顺路西商圈,南,19.11764705882353
LF1690661805510098944,1150,61.76,1,燕顺路西商圈,东,18.620466321243523
LF1716389788547809280,1300,69.84,1,燕顺路西商圈,东北,18.613974799541808
LF1714296584256094208,1500,87.0,2,燕顺路西商圈,南,17.24137931034483
LF1716327964993388544,2500,120.0,3,燕顺路西商圈,南 北,20.833333333333332
LF1681136807208550400,1300,62.0,1,燕顺路西商圈,南,20.967741935483872
LF1693623665293262848,1500,96.0,2,燕顺路西商圈,南 北,15.625
LF1708045493264711680,2500,128.0,3,燕顺路西商圈,南 北,19.53125
LF1717480004176052224,1000,53.0,1,燕顺路西商圈,东,18.867924528301888
LF1699011962253344768,1600,84.26,2,燕顺路西商圈,西南,18.988844054118204
LF1695299973437980672,4000,134.24,3,燕顺路西商圈,南 北,29.797377830750893
LF1718564056983404544,1600,89.91,2,燕顺路西商圈,南 北,17.79557335112891
LF1686686390714105856,1500,88.55,2,燕顺路西商圈,西北,16.93958215697346
LF1606143860566654976,1800,87.91,2,夏威夷商圈,南,20.475486292799456
LF1626841342288068608,1200,50.0,1,夏威夷商圈,南,24.0
LF1626873072076193792,2100,87.26,2,夏威夷商圈,南 北,24.06600962640385
LF1626833368161189888,1800,152.86,4,夏威夷商圈,南,11.775480832133978
LF1627523178244866048,4200,136.0,3,夏威夷商圈,南 北,30.88235294117647
LF1628708193091715072,1600,89.65,2,夏威夷商圈,南,17.84718349135527
LF1674775866921451520,1900,132.0,3,燕顺路西商圈,南 北,14.393939393939394
LF1689220808330706944,1800,105.0,3,燕顺路西商圈,南 北,17.142857142857142
LF1691425897657139200,3200,166.6,4,燕顺路西商圈,南 北,19.207683073229294
LF2858720694219309056,1400,56.06,1,燕顺路西商圈,南,24.97324295397788
LF1693818453317648384,1600,87.0,2,燕顺路西商圈,南 北,18.39080459770115
LF1701520143072362496,1250,60.85,1,燕顺路西商圈,西,20.542317173377157
LF1646121030005030912,1400,79.4,2,燕顺路西商圈,东,17.632241813602015
LF1672812612301094912,1200,50.0,1,燕顺路西商圈,南,24.0
LF1629781651884081152,1200,54.0,1,夏威夷商圈,南,22.22222222222222
LF1629788497273421824,1300,75.93,2,夏威夷商圈,南,17.121032529961806
LF1607586536348450816,1650,90.0,2,夏威夷商圈,南 北,18.333333333333332
LF1609745980884779008,2200,88.0,2,夏威夷商圈,南 北,25.0
LF1610177030568017920,1500,92.0,2,夏威夷商圈,南,16.304347826086957
LF1630531297191395328,2100,88.71,2,夏威夷商圈,南 北,23.672641190395673
LF1633826184049459200,1900,90.56,2,夏威夷商圈,东南,20.980565371024735
LF1633358090768220160,1600,91.82,2,夏威夷商圈,南,17.425397516880857
LF1633378597412536320,1600,90.0,2,夏威夷商圈,南,17.77777777777778
LF1611318102778183680,1500,88.69,2,夏威夷商圈,南,16.912842485060324
LF1635980704233816064,1600,91.31,2,夏威夷商圈,南 北,17.522724783703865
LF1636202190584414208,1700,88.49,2,夏威夷商圈,南 北,19.211210306249296
LF1641015957293891584,1500,87.0,2,夏威夷商圈,西南 北,17.24137931034483
LF1702965207803887616,1700,92.0,2,夏威夷商圈,南 西南,18.47826086956522
LF1629805156910497792,1900,121.73,3,夏威夷商圈,南 西北,15.608313480653905
LF1627540759102095360,900,53.44,1,夏威夷商圈,南,16.84131736526946
LF1676502838475227136,2500,87.0,2,夏威夷商圈,南,28.735632183908045
LF1629356527875784704,1300,65.0,1,夏威夷商圈,南,20.0
LF1663391127127982080,6000,242.0,4,夏威夷商圈,南 北,24.793388429752067
LF1716795500436389888,3200,106.0,2,夏威夷商圈,南 北,30.18867924528302
LF1680063528452489216,1400,80.0,2,燕顺路西商圈,东,17.5
LF1693589418574610432,1700,86.0,2,燕顺路西商圈,南 北,19.767441860465116
LF1706155604696891392,1600,89.0,2,燕顺路西商圈,东北,17.97752808988764
LF1587382001499897856,1200,52.32,1,燕顺路西商圈,东,22.93577981651376
LF1716683786046930944,1200,73.0,2,燕顺路西商圈,西北 北,16.438356164383563
LF1712379594675322880,1500,91.98,2,夏威夷商圈,南,16.307893020221787
LF1716767712132202496,1800,88.0,2,夏威夷商圈,南 北,20.454545454545453
LF1708024567651368960,1000,53.4,1,夏威夷商圈,南,18.726591760299627
LF1712408540116680704,1300,52.0,1,夏威夷商圈,南,25.0
LF1707427926875570176,1100,57.0,1,夏威夷商圈,南,19.29824561403509
LF1672446328942100480,1600,91.0,2,夏威夷商圈,南,17.582417582417584
LF1637392650996809728,1000,54.0,1,夏威夷商圈,南,18.51851851851852
LF2902890833499914240,900,74.0,2,燕顺路西商圈,西北,12.162162162162161
LF1706669718460432384,1100,62.92,1,燕顺路西商圈,北,17.482517482517483
LF1667723019352539136,2100,130.0,3,燕顺路西商圈,南 北,16.153846153846153
LF1694553973475770368,1550,88.0,2,燕顺路西商圈,南,17.613636363636363
LF1698225350607110144,1600,106.0,2,燕顺路西商圈,东南,15.09433962264151
LF1698991200532430848,1600,108.66,3,燕顺路西商圈,南 北,14.724829744156084
LF1579711563827249152,1500,104.12,2,燕顺路西商圈,南 北,14.40645409143296
LF1688830186977492992,1600,71.0,1,燕顺路西商圈,南,22.535211267605632
LF1684050311787839488,1150,68.0,1,燕顺路西商圈,西,16.91176470588235
LF1690005100753321984,1600,87.0,2,燕顺路西商圈,南,18.39080459770115
LF2761701855632564224,1500,88.55,2,燕顺路西商圈,东北,16.93958215697346
LF2762976095002705920,1200,61.76,1,燕顺路西商圈,西,19.430051813471504
LF2781679808776503296,1500,89.0,2,燕顺路西商圈,南,16.853932584269664
LF2786100050252529664,1500,86.0,2,夏威夷商圈,南 北,17.441860465116278
LF1700775279363883008,1200,90.0,2,夏威夷商圈,南 北,13.333333333333334
LF1703007136931381248,1400,57.0,1,夏威夷商圈,南,24.56140350877193
LF1712777631675449344,900,43.0,1,夏威夷商圈,北,20.930232558139537
LF1696007968383827968,1200,57.14,1,夏威夷商圈,南,21.001050052502624
LF1657586787712761856,1400,86.38,2,夏威夷商圈,南,16.20745542949757
LF1654385199422636032,1800,140.0,2,燕顺路西商圈,西,12.857142857142858
LF1710857057290158080,1300,65.58,1,燕顺路西商圈,西,19.82311680390363
LF1694267220005224448,1400,65.92,1,燕顺路西商圈,西,21.2378640776699
LF1690943063129587712,1500,73.59,2,燕顺路西商圈,东北,20.38320423970648
LF1678769771371298816,2200,102.0,3,燕顺路西商圈,南 北,21.568627450980394
LF1650500666524696576,1100,56.98,1,燕顺路西商圈,东 南,19.305019305019307
LF1698616639127289856,1200,67.36,1,燕顺路西商圈,西,17.81472684085511
LF1708056166422020096,1500,91.37,2,燕顺路西商圈,南 北,16.416766991353835
LF1652318049367228416,1000,52.0,1,燕顺路西商圈,东,19.23076923076923
LF1677591120684515328,1300,72.0,1,燕顺路西商圈,南,18.055555555555557
LF2828823047162052608,1500,89.07,2,燕顺路西商圈,南,16.840687100033684
LF2834834978511265792,2200,125.4,3,燕顺路西商圈,南 北,17.543859649122805
LF2831041662497857536,1750,103.0,2,燕顺路西商圈,南 北,16.990291262135923
LF2830543613048389632,1900,88.08,2,燕顺路西商圈,南,21.571298819255222
LF2884658260080590848,1450,85.91,2,燕顺路西商圈,南 北,16.87812827377488
LF2537616262038044672,1500,87.0,2,燕顺路西商圈,南 北,17.24137931034483
LF2570081914400538624,1000,60.45,1,燕顺路西商圈,东,16.542597187758478
LF2845716553025200128,1000,91.5,2,燕顺路西商圈,南 北,10.92896174863388
LF2609343464625668096,1100,61.42,1,燕顺路西商圈,北,17.909475740801042
LF2629689160855986176,1200,61.42,1,燕顺路西商圈,北,19.53760989905568
LF2668156299954896896,1100,61.42,1,燕顺路西商圈,东北,17.909475740801042
LF1606285711852437504,1800,94.39,2,燕顺路西商圈,南 北,19.069816717872655
LF1697442910779211776,1500,90.0,2,燕顺路西商圈,南 北,16.666666666666668
LF1659515510439542784,1400,102.77,2,燕顺路西商圈,南 北,13.622652525055951
LF2871057980630245376,2400,127.0,3,燕顺路西商圈,南 北,18.89763779527559
LF2871090657764843520,1700,88.0,2,燕顺路西商圈,南,19.318181818181817
LF2873748691951288320,1450,84.99,2,燕顺路西商圈,南,17.060830685963055
LF2879683186198323200,1100,70.97,2,燕顺路西商圈,东北,15.499506833873468
LF2879789572537974784,1300,92.0,2,燕顺路西商圈,南 北,14.130434782608695
LF2880335939044122624,1150,75.0,1,燕顺路西商圈,南,15.333333333333334
LF2881088317431496704,1400,53.0,1,燕顺路西商圈,西,26.41509433962264
LF2883151321798811648,1200,61.39,1,燕顺路西商圈,西,19.547157517510996
LF1697081486320074752,1300,81.0,2,燕顺路西商圈,西北,16.049382716049383
LF1696793865635233792,1900,103.31,3,燕顺路西商圈,南 北,18.39124963701481
LF1696792705822097408,1200,63.0,1,燕顺路西商圈,东北,19.047619047619047
LF1697107488068861952,1400,67.36,1,燕顺路西商圈,西,20.783847980997624
LF1697197267011764224,1500,89.0,2,燕顺路西商圈,东 南,16.853932584269664
LF1697462815901614080,1100,60.0,1,燕顺路西商圈,北,18.333333333333332
LF1682677831953285120,1500,83.0,2,燕顺路西商圈,东南,18.072289156626507
LF1683469796336730112,1450,57.13,1,燕顺路西商圈,南,25.380710659898476
LF1683776026292781056,2400,119.43,3,燕顺路西商圈,南 北,20.09545340366742
LF1716310542542438400,1900,94.0,2,燕顺路西商圈,南 北,20.21276595744681
LF1716313601960050688,1200,52.0,1,燕顺路西商圈,东,23.076923076923077
LF1697830734800093184,2700,96.0,2,燕顺路西商圈,东南 北,28.125
LF1697837956217176064,1200,53.0,1,燕顺路西商圈,西北,22.641509433962263
LF1698286779997618176,1400,103.0,3,燕顺路西商圈,南 北,13.592233009708737
LF1698357260775849984,2500,86.96,2,燕顺路西商圈,南,28.74885004599816
LF1698600104077819904,2000,93.0,2,燕顺路西商圈,西南,21.50537634408602
LF1699020507128528896,750,62.92,1,燕顺路西商圈,北,11.919898283534646
LF1699262598412763136,1650,86.0,2,燕顺路西商圈,南,19.186046511627907
LF1699645181722099712,1000,47.3,1,燕顺路西商圈,南,21.141649048625794
LF1700003480682364928,1300,69.0,1,燕顺路西商圈,西,18.840579710144926
LF1700372572685729792,2200,128.0,3,燕顺路西商圈,南 北,17.1875
LF1700451167860948992,1600,84.99,2,燕顺路西商圈,南,18.825744205200614
LF1717033851458420736,1800,85.0,2,燕顺路西商圈,南,21.176470588235293
LF1716790213751078912,1200,63.04,1,燕顺路西商圈,西,19.03553299492386
LF1717061247087673344,1500,82.0,2,燕顺路西商圈,南,18.29268292682927
LF1717478921156427776,1400,89.0,2,燕顺路西商圈,西北,15.730337078651685
LF1717823913699835904,900,56.94,1,燕顺路西商圈,南,15.806111696522656
LF1717823081361178624,1300,65.0,1,燕顺路西商圈,西,20.0
LF1717807371603935232,2500,135.0,3,燕顺路西商圈,南 北,18.51851851851852
LF1712697530778648576,1700,85.0,2,燕顺路西商圈,南,20.0
LF1713066737794023424,1300,52.42,1,燕顺路西商圈,东北,24.799694772987408
LF1713751277072023552,2000,167.0,3,燕顺路西商圈,南 北,11.976047904191617
LF1718170822943703040,1200,64.58,2,燕顺路西商圈,西,18.58160421183029
LF1718486709479407616,1350,62.0,1,燕顺路西商圈,东,21.774193548387096
LF1718212359811497984,1700,85.0,2,燕顺路西商圈,南 北,20.0
LF1700729695995166720,1300,62.11,1,燕顺路西商圈,东,20.93060698760264
LF1700715235364569088,1550,87.71,2,燕顺路西商圈,南,17.671873218561167
LF1700884583949533184,1550,86.0,2,燕顺路西商圈,南,18.023255813953487
LF1700777097640804352,1600,88.55,2,燕顺路西商圈,西北,18.068887634105025
LF1701162380949454848,1500,83.3,2,燕顺路西商圈,南,18.007202881152462
LF1701441314538651648,2000,93.0,2,燕顺路西商圈,南,21.50537634408602
LF1701453041657446400,1300,76.0,2,燕顺路西商圈,北,17.105263157894736
LF1701579917315014656,3200,92.0,2,燕顺路西商圈,南 北,34.78260869565217
LF1703641123949379584,1050,53.0,1,燕顺路西商圈,南,19.81132075471698
LF1704079476767326208,1500,89.0,2,燕顺路西商圈,南,16.853932584269664
LF1703982165005434880,1800,103.0,3,燕顺路西商圈,南 北,17.475728155339805
